"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"282","RT @cs0058sc: Ì†ΩÌ¥µÌ†ΩÌ¥¥Calling all MAGA PATRIOTSÌ†ΩÌ¥µÌ†ΩÌ¥¥

Our Candidates need our help.
Ì†ΩÌπèRegister
Ì†ΩÌπèFollow
Ì†ΩÌπèRT
Ì†ΩÌπèDonate
Ì†ΩÌπèVolunteer
Ì†ΩÌ¥¥Vote
@CoreyStewartVA @‚Ä¶",FALSE,0,NA,2018-06-01 23:09:42,FALSE,NA,"1002688669625536512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SandysOpinion",158,TRUE,FALSE,NA,NA
"283","RT @cs0058sc: Ì†ΩÌ¥µÌ†ΩÌ¥¥Calling all MAGA PATRIOTSÌ†ΩÌ¥µÌ†ΩÌ¥¥

Our Candidates need our help.
Ì†ΩÌπèRegister
Ì†ΩÌπèFollow
Ì†ΩÌπèRT
Ì†ΩÌπèDonate
Ì†ΩÌπèVolunteer
Ì†ΩÌ¥¥Vote
@CoreyStewartVA @‚Ä¶",FALSE,0,NA,2018-06-01 23:06:57,FALSE,NA,"1002687977791868928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeeHill77",158,TRUE,FALSE,NA,NA
"284","RT @cs0058sc: Ì†ΩÌ¥µÌ†ΩÌ¥¥Calling all MAGA PATRIOTSÌ†ΩÌ¥µÌ†ΩÌ¥¥

Our Candidates need our help.
Ì†ΩÌπèRegister
Ì†ΩÌπèFollow
Ì†ΩÌπèRT
Ì†ΩÌπèDonate
Ì†ΩÌπèVolunteer
Ì†ΩÌ¥¥Vote
@CoreyStewartVA @‚Ä¶",FALSE,0,NA,2018-06-01 23:02:52,FALSE,NA,"1002686950652850178",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","janiceponchak",158,TRUE,FALSE,NA,NA
"285","RT @cs0058sc: Ì†ΩÌ¥µÌ†ΩÌ¥¥Calling all MAGA PATRIOTSÌ†ΩÌ¥µÌ†ΩÌ¥¥

Our Candidates need our help.
Ì†ΩÌπèRegister
Ì†ΩÌπèFollow
Ì†ΩÌπèRT
Ì†ΩÌπèDonate
Ì†ΩÌπèVolunteer
Ì†ΩÌ¥¥Vote
@CoreyStewartVA @‚Ä¶",FALSE,0,NA,2018-06-01 23:00:21,FALSE,NA,"1002686317086552067",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jtblogs",158,TRUE,FALSE,NA,NA
"286","@PennyDeplorable @TweetrHandle @CoreyStewartVA The federal government? Like the military who makes up nearly %12 of Va GDP?",FALSE,0,"PennyDeplorable",2018-06-01 21:15:35,FALSE,"1002578560912109569","1002659950680838144","59338587","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Friendof_Darwin",0,FALSE,FALSE,NA,NA
"287","RT @HDowning113: @BridgetKF30 @kfitzsterling @Nov2018election @mojothecatnj @maryann_penza @NJ_Optimist @MagaApplePie @TheGunGuy85 @Sykesfo‚Ä¶",FALSE,0,NA,2018-06-01 21:13:43,FALSE,NA,"1002659483011739650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jacqueb1965",7,TRUE,FALSE,NA,NA
"288","RT @HDowning113: @Nov2018election @NJ_Optimist @TheGunGuy85 @BridgetKF30 @MagaApplePie @SykesforSenate @RealErinCruz @CoreyStewartVA @kelli‚Ä¶",FALSE,0,NA,2018-06-01 21:13:15,FALSE,NA,"1002659363260116992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HDowning113",20,TRUE,FALSE,NA,NA
"289","RT @HDowning113: @BridgetKF30 @maryann_penza @Nov2018election @NJ_Optimist @MagaApplePie @TheGunGuy85 @SykesforSenate @RealErinCruz @CoreyS‚Ä¶",FALSE,0,NA,2018-06-01 21:12:53,FALSE,NA,"1002659273137115137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LyndaG1963",4,TRUE,FALSE,NA,NA
"290","RT @HDowning113: @BridgetKF30 @kfitzsterling @Nov2018election @mojothecatnj @maryann_penza @NJ_Optimist @MagaApplePie @TheGunGuy85 @Sykesfo‚Ä¶",FALSE,0,NA,2018-06-01 21:12:26,FALSE,NA,"1002659159068807169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joel_capizzi",7,TRUE,FALSE,NA,NA
"291","RT @HDowning113: @BridgetKF30 @kfitzsterling @Nov2018election @mojothecatnj @maryann_penza @NJ_Optimist @MagaApplePie @TheGunGuy85 @Sykesfo‚Ä¶",FALSE,0,NA,2018-06-01 21:12:11,FALSE,NA,"1002659095478849536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","God_sgirl",7,TRUE,FALSE,NA,NA
"292","RT @kfitzsterling: @Nov2018election @mojothecatnj @BridgetKF30 @maryann_penza @NJ_Optimist @MagaApplePie @HDowning113 @TheGunGuy85 @Sykesfo‚Ä¶",FALSE,0,NA,2018-06-01 21:12:08,FALSE,NA,"1002659084544430083",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HDowning113",1,TRUE,FALSE,NA,NA
"293","@informed1too @CoreyStewartVA He left it in Minnesota",FALSE,0,"informed1too",2018-06-01 21:11:53,FALSE,"1002648364406714372","1002659020375805952","870697322803380224","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Friendof_Darwin",0,FALSE,FALSE,NA,NA
"294","RT @Nov2018election: @mojothecatnj @BridgetKF30 @maryann_penza @NJ_Optimist @MagaApplePie @HDowning113 @TheGunGuy85 @SykesforSenate @RealEr‚Ä¶",FALSE,0,NA,2018-06-01 21:11:35,FALSE,NA,"1002658945750716417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HDowning113",8,TRUE,FALSE,NA,NA
"295","RT @HDowning113: @BridgetKF30 @kfitzsterling @Nov2018election @mojothecatnj @maryann_penza @NJ_Optimist @MagaApplePie @TheGunGuy85 @Sykesfo‚Ä¶",FALSE,0,NA,2018-06-01 21:11:14,FALSE,NA,"1002658854310694919",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nov2018election",7,TRUE,FALSE,NA,NA
"296","RT @HDowning113: @BridgetKF30 @kfitzsterling @Nov2018election @mojothecatnj @maryann_penza @NJ_Optimist @MagaApplePie @TheGunGuy85 @Sykesfo‚Ä¶",FALSE,0,NA,2018-06-01 21:11:06,FALSE,NA,"1002658821138014210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HDowning113",7,TRUE,FALSE,NA,NA
"297","@BridgetKF30 @kfitzsterling @Nov2018election @mojothecatnj @maryann_penza @NJ_Optimist @MagaApplePie @TheGunGuy85‚Ä¶ https://t.co/jMT7DJfTXD",FALSE,7,"BridgetKF30",2018-06-01 21:10:57,TRUE,"1002443476783517696","1002658786782400514","831158096831471618","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HDowning113",7,FALSE,FALSE,NA,NA
"298","RT @HDowning113: @BridgetKF30 @maryann_penza @Nov2018election @NJ_Optimist @MagaApplePie @TheGunGuy85 @SykesforSenate @RealErinCruz @CoreyS‚Ä¶",FALSE,0,NA,2018-06-01 21:09:58,FALSE,NA,"1002658537238036481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nov2018election",4,TRUE,FALSE,NA,NA
"299","RT @HDowning113: @BridgetKF30 @maryann_penza @Nov2018election @NJ_Optimist @MagaApplePie @TheGunGuy85 @SykesforSenate @RealErinCruz @CoreyS‚Ä¶",FALSE,0,NA,2018-06-01 21:08:39,FALSE,NA,"1002658206768861184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HDowning113",4,TRUE,FALSE,NA,NA
"300","@BridgetKF30 @maryann_penza @Nov2018election @NJ_Optimist @MagaApplePie @TheGunGuy85 @SykesforSenate @RealErinCruz‚Ä¶ https://t.co/0QRM4Ws8bj",FALSE,7,"BridgetKF30",2018-06-01 21:08:22,TRUE,"1002262372826968069","1002658136254185472","831158096831471618","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HDowning113",4,FALSE,FALSE,NA,NA
